url,year,title,reviews,tomatometer,av_rating,audience,box_office,director,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6
/m/decade_under_the_influence,2003,A Decade Under the Influence,30,77.0,6.7,82,NA,"Richard LaGravenese, Ted Demme",Martin Scorsese,Francis Ford Coppola,Robert Altman,Peter Bogdanovich,Ellen Burstyn,Julie Christie
/m/crossing_guard,1995,The Crossing Guard,28,75.0,6.5,53,NA,Sean Penn,Jack Nicholson,David Morse,Anjelica Huston,Robin Wright,Piper Laurie,Priscilla Barnes
/m/1121649-anger_management,2003,Anger Management,190,43.0,5.1,60,133756285,Peter Segal,Adam Sandler,Jack Nicholson,Marisa Tomei,Luis Guzman,Allen Covert,Lynne Thigpen
/m/the-passenger-professione-reporter,1975,The Passenger,67,91.0,8.1,85,495232,Michelangelo Antonioni,Jack Nicholson,Maria Schneider,Jenny Runacre,Ian Hendry,Ambrose Bia,Steven Berkoff
/m/blood_and_wine,1997,Blood & Wine,31,61.0,6.1,35,NA,"Bob Rafelson, George Bud Davis",Jack Nicholson,Michael Caine,Judy Davis,Stephen Dorff,Jennifer Lopez,Harold Perrineau
/m/1002907-border,1981,The Border  (1982),9,89.0,6.7,51,NA,Tony Richardson,Jack Nicholson,Harvey Keitel,Valerie Perrine,Warren Oates,Elpidia Carrillo,Shannon Wilcox
/m/somethings_gotta_give,2003,Something's Gotta Give,168,71.0,6.6,69,121400000,Nancy Meyers,Jack Nicholson,Diane Keaton,Frances McDormand,Keanu Reeves,Amanda Peet,Jon Favreau
/m/1056359-head,1968,Head,20,75.0,6.4,71,NA,Bob Rafelson,Peter Tork,Davy Jones,Micky Dolenz,Michael Nesmith,Frank Zappa,David Jones
/m/one_flew_over_the_cuckoos_nest,1975,One Flew Over the Cuckoo's Nest,66,95.0,9.0,96,NA,Milos Forman,Jack Nicholson,Louise Fletcher,William Redfield,Will Sampson,Danny DeVito,Christopher Lloyd
/m/as_good_as_it_gets,1997,As Good as It Gets,76,86.0,7.2,86,NA,James L. Brooks,Jack Nicholson,Helen Hunt,Greg Kinnear,Cuba Gooding Jr.,Skeet Ulrich,Shirley Knight
/m/terror_in_the_aisles,1984,Terror in the Aisles,7,57.0,4.8,55,NA,"Andrew J. Kuehn, Andrew Kuehn",Sylvester Stallone,Donald Pleasence,Jane Fonda,Nancy Allen,Bela Lugosi,Jack Nicholson
/m/how_do_you_know,2010,How Do You Know,148,32.0,4.9,25,30212620,James L. Brooks,Reese Witherspoon,Paul Rudd,Owen Wilson,Jack Nicholson,Kathryn Hahn,Lenny Venito
/m/easy_rider,1969,Easy Rider,45,89.0,8.0,82,NA,Dennis Hopper,Peter Fonda,Dennis Hopper,Jack Nicholson,Sandy Brown Wyeth,Robert Walker Jr.,Karen Black
/m/1022024-trip,1967,The Trip,16,31.0,4.9,53,NA,Roger Corman,Peter Fonda,Dennis Hopper,Susan Strasberg,Bruce Dern,Jack Nicholson,Salli Sachse
/m/1104203-pledge,2001,The Pledge,122,78.0,6.9,59,18894185,Sean Penn,Jack Nicholson,Robin Wright,Benicio Del Toro,Aaron Eckhart,Helen Mirren,Vanessa Redgrave
/m/1016592-postman_always_rings_twice,1981,Postman Always Rings Twice,12,83.0,6.6,59,NA,Bob Rafelson,Jack Nicholson,Jessica Lange,John Colicos,John P. Ryan,Michael Lerner,Anjelica Huston
/m/green_mile,1999,The Green Mile,132,80.0,6.8,94,NA,Frank Darabont,Tom Hanks,Michael Clarke Duncan,David Morse,Bonnie Hunt,James Cromwell,Michael Jeter
/m/da_vinci_code,2006,The Da Vince Code,222,25.0,4.8,57,217536138,Ron Howard,Tom Hanks,Audrey Tautou,Ian McKellen,Alfred Molina,Jürgen Prochnow,Paul Bettany
/m/that_thing_you_do,1996,That Thing You Do!,56,93.0,7.2,78,NA,Tom Hanks,Johnathon Schaech,Liv Tyler,Steve Zahn,Ethan Embry,Charlize Theron,Tom Hanks
/m/big,1988,Big,72,97.0,7.9,82,NA,Penny Marshall,Tom Hanks,Jared Rushton,Elizabeth Perkins,Robert Loggia,David Moscow,John Heard
/m/1006250-dragnet,1987,Dragnet,29,48.0,5.0,42,NA,Tom Mankiewicz,Dan Aykroyd,Tom Hanks,Christopher Plummer,Harry Morgan,Alexandra Paul,Jack O'Halloran
/m/road_to_perdition,2002,Road to Perdition,212,81.0,7.5,86,104054514,Sam Mendes,Tom Hanks,Paul Newman,Jennifer Jason Leigh,Jude Law,Stanley Tucci,Daniel Craig
/m/1189629-the_great_buck_howard,2009,The Great Buck Howard,93,72.0,6.5,49,606264,Sean McGinly,John Malkovich,Colin Hanks,Emily Blunt,Steve Zahn,Griffin Dunne,Ricky Jay
/m/my_life_in_ruins,2009,My Life in Ruins,122,9.0,3.6,44,8474608,"Jose Luis Alcaine, Donald Petrie",Nia Vardalos,Richard Dreyfuss,Alexis Georgoulis,Rachel Dratch,María Botto,Harland Williams
/m/toy_story_2,1999,Toy Story 2,163,100.0,8.6,86,NA,"Ash Brannon, John Lasseter, Lee Unkrich",Tim Allen,Joan Cusack,Kelsey Grammer,Don Rickles,Jim Varney,Wallace Shawn
/m/starter_for_ten,2006,Starter for 10,78,90.0,7.0,66,177442,Tom Vaughan,James McAvoy,Alice Eve,Rebecca Hall,Catherine Tate,Dominic Cooper,Benedict Cumberbatch
/m/celluloid_closet,1996,The Celluloid Closet,24,96.0,7.8,89,NA,"Rob Epstein, Jeffrey Friedman, Robert Epstein",Lily Tomlin,Joseph Breen,Susie Bright,Tony Curtis,Quentin Crisp,Richard Dyer
/m/heart_of_gold,2006,Neil Young: Heart of Gold,98,90.0,8.0,78,NA,Jonathan Demme,Neil Young,Emmylou Harris,Ben Keith,Karl Himmel,Chad Cromwell,Wayne Jackson
/m/nothing_in_common,1986,Nothing in Common,19,58.0,5.8,40,NA,Garry Marshall,Jackie Gleason,Tom Hanks,Eva Marie Saint,Hector Elizondo,Barry Corbin,Bess Armstrong
/m/my_big_fat_greek_wedding,2002,My Big Fat Greek Wedding,129,76.0,6.7,73,241250669,Joel Zwick,Nia Vardalos,John Corbett,Michael Constantine,Lainie Kazan,Gia Carides,Bruce Gray
/m/toy_story,1995,Toy Story,78,100.0,9.0,92,NA,John Lasseter,Tom Hanks,Tim Allen,Don Rickles,Jim Varney,Wallace Shawn,John Ratzenberger
/m/1189217-angels_and_demons,2009,Angels & Demons,251,37.0,5.1,57,133375846,Ron Howard,Tom Hanks,Ewan McGregor,Stellan Skarsgard,Pierfrancesco Favino,Nicolaj Lie Kaas,Nikolaj Lie Kaas
/m/magnificent_desolation,2005,Magnificent Desolation: Walking on the Moon,32,88.0,7.2,76,32533825,Mark Cowen,Tom Hanks,Frank John Hughes,Kevin Pollak,Peter Scolari,Gary Sinise,Matt Damon
/m/apollo_13,1995,Apollo 13,85,95.0,8.2,87,NA,Ron Howard,Bill Paxton,Tom Hanks,Kevin Bacon,Gary Sinise,Ed Harris,Kathleen Quinlan
/m/cloud_atlas_2012,2012,Cloud Atlas,257,66.0,6.6,66,22100000,"Tom Tykwer, Lilly Wachowski, Lana Wachowski",Tom Hanks,Halle Berry,Jim Broadbent,Hugo Weaving,Jim Sturgess,Bae Doo-na
/m/captain_phillips,2013,Captain Phillips,249,93.0,8.3,89,107100855,Paul Greengrass,Tom Hanks,Catherine Keener,Barkhad Abdi,Michael Chernus,Corey Johnson,Chris Mulkey
/m/city_of_ember,2008,City of Ember,125,54.0,5.7,46,7800000,Gil Kenan,Saoirse Ronan,Harry Treadaway,Tim Robbins,Bill Murray,Martin Landau,Mary Kay Place
/m/american_experience_return_with_honor,1999,Return With Honor,13,100.0,8.4,79,NA,"Freida Lee Mock, Terry Sanders",Tom Hanks,John McCain,NA,NA,NA,NA
/m/forrest_gump,1994,The Family Fang,85,72.0,7.2,95,405000,Robert Zemeckis,Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Sally Field,Haley Joel Osment
/m/sleepless_in_seattle,1993,Sleepless in Seattle,46,72.0,6.5,75,NA,Nora Ephron,Tom Hanks,Meg Ryan,Bill Pullman,Ross Malinger,Rob Reiner,Rosie O'Donnell
/m/polar_express,2004,The Polar Express,200,56.0,6.4,63,162800000,Robert Zemeckis,Leslie Zemeckis,Tom Hanks,Michael Jeter,Nona Gaye,Steven Tyler,Eddie Deezen
/m/he_knows_youre_alone,1980,He Knows You're Alone,8,25.0,4.7,30,NA,Armand Mastroianni,Don Scardino,Caitlin O'Heaney,Elizabeth Kemp,Tom Rolfing,Lewis Arlt,Patsy Pease
/m/philadelphia,1993,Philadelphia,50,78.0,6.6,89,NA,Jonathan Demme,Tom Hanks,Denzel Washington,Antonio Banderas,Jason Robards,Mary Steenburgen,Ron Vawter
/m/inferno_2016,2016,Inferno,214,19.0,4.5,37,34307024,Ron Howard,Tom Hanks,Felicity Jones,Irrfan Khan,Omar Sy,Ben Foster,Sidse Babett Knudsen
/m/1133499-1133499-terminal,2004,The Terminal,201,61.0,6.2,73,77032279,Steven Spielberg,Tom Hanks,Catherine Zeta-Jones,Stanley Tucci,Chi McBride,Diego Luna,Barry Shabak-Henley
/m/bridge_of_spies,2015,Bridge of Spies,266,91.0,7.8,87,NA,Steven Spielberg,Tom Hanks,Mark Rylance,Amy Ryan,Alan Alda,Noah Schnapp,Scott Shepherd
/m/game_change_2012,2012,Game Change,38,66.0,6.9,76,NA,Jay Roach,Ed Harris,Julianne Moore,Woody Harrelson,Peter MacNicol,Jamey Sheridan,Sarah Paulson
/m/youve_got_mail,1998,You've Got Mail,83,69.0,6.2,73,NA,Nora Ephron,Tom Hanks,Meg Ryan,Parker Posey,Greg Kinnear,Jean Stapleton,Dave Chappelle
/m/radio_flyer,1992,Radio Flyer,38,32.0,4.7,73,NA,Richard Donner,Elijah Wood,Adam Baldwin,Lorraine Bracco,John Heard,Ben Johnson,Sean Baca
/m/defying_the_nazis_the_sharps_war_2016,2016,Defying the Nazis: The Sharps' War,5,100.0,8.0,74,NA,"Artemis Joukowsky, Ken Burns",Tom Hanks,Marina Goldman,NA,NA,NA,NA
/m/ithaca,2016,Ithaca,15,13.0,3.4,33,NA,Meg Ryan,Alex Neustaedter,Tom Hanks,Meg Ryan,Sam Shepard,Hamish Linklater,Jack Quaid
/m/toy_story_that_time_forgot,2014,Toy Story That Time Forgot,10,100.0,7.9,83,NA,Steve Purcell (II),Tom Hanks,Tim Allen,Kristen Schaal,Kevin Mckidd,Emily Hahn,NA
/m/the_burbs,1989,The 'Burbs,28,46.0,5.4,71,NA,Joe Dante,Tom Hanks,Bruce Dern,Carrie Fisher,Rick Ducommun,Corey Feldman,Henry Gibson
/m/sully,2016,Sully,292,85.0,7.2,84,125065700,Clint Eastwood,Tom Hanks,Aaron Eckhart,Valerie Mahaffey,Delphi Harrington,Mike O'Malley,Jamey Sheridan
/m/cars,2006,Cars,197,74.0,6.9,79,244052771,"John Lasseter, Joe Ranft",Owen Wilson,Paul Newman,Bonnie Hunt,Larry The Cable Guy,Cheech Marin,Tony Shalhoub
/m/punchline,1988,Punchline,17,53.0,5.4,42,NA,David Seltzer,Tom Hanks,Sally Field,John Goodman,Mark Rydell,Paul Mazursky,Kim Greist
/m/great_performances,2003,Great Performances,18,94.0,7.6,97,70000,David Leland,Jeff Lynne,Eric Clapton,Paul McCartney,Tom Petty,Jeff Lynne,Billy Preston
/m/misery_loves_comedy,2014,Misery Loves Comedy,22,36.0,5.2,36,5250,Kevin Pollak,Tom Hanks,Larry David,Jimmy Fallon,Christopher Guest,Jon Favreau,Judd Apatow
/m/parkland,2013,Parkland,121,50.0,5.7,47,652355,Peter Landesman,James Badge Dale,Zac Efron,Marcia Gay Harden,Brett Stimely,Jeremy Strong,Paul Giamatti
/m/money_pit,1986,The Money Pit,19,47.0,4.8,58,NA,Richard Benjamin,Tom Hanks,Shelley Long,Philip Bosco,Alexander Godunov,Maureen Stapleton,Joe Mantegna
/m/the_circle_2017,2017,The Circle,103,15.0,4.1,22,20476300,James Ponsoldt,Emma Watson,Tom Hanks,John Boyega,Karen Gillan,Ellar Coltrane,Patton Oswalt
/m/larry_crowne,2011,Larry Crowne,195,35.0,5.0,41,35565975,Tom Hanks,Tom Hanks,Julia Roberts,Gugu Mbatha-Raw,Cedric the Entertainer,Wilmer Valderrama,Taraji P. Henson
/m/volunteers,1985,Volunteers,12,58.0,4.9,33,NA,Nicholas Meyer,Tom Hanks,John Candy,Rita Wilson,Tim Thomerson,Gedde Watanabe,George Plimpton
/m/toy_story_3,2010,Toy Story 3,291,99.0,8.9,89,414984497,Lee Unkrich,Tom Hanks,Tim Allen,Joan Cusack,Ned Beatty,Don Rickles,Michael Keaton
/m/a_hologram_for_the_king,2016,A Hologram for the King,135,71.0,6.2,56,NA,Tom Tykwer,Tom Hanks,Alexander Black,Sarita Choudhury,David Menkin,Tom Skerritt,Ben Whishaw
/m/saving_mr_banks_2013,2013,Saving Mr. Banks,237,78.0,7.0,84,53260198,John Lee Hancock,Emma Thompson,Tom Hanks,Colin Farrell,Bradley Whitford,Paul Giamatti,Jason Schwartzman
/m/charlie_wilsons_war,2007,Charlie Wilson's War,196,82.0,7.0,73,66636385,Mike Nichols,Tom Hanks,Philip Seymour Hoffman,Amy Adams,Ned Beatty,Julia Roberts,Emily Blunt
/m/mamma_mia,2008,Mamma Mia!,178,54.0,5.5,66,143704210,Phyllida Lloyd,Meryl Streep,Pierce Brosnan,Amanda Seyfried,Colin Firth,Stellan Skarsgard,Julie Walters
/m/my_big_fat_greek_wedding_2,2016,My Big Fat Greek Wedding 2,154,29.0,4.6,53,52069651,Kirk Jones,Nia Vardalos,John Corbett,Louis Mandylor,Rita Wilson,Mark Margolis,John Stamos
/m/league_of_their_own,1992,A League of Their Own,59,78.0,6.7,84,NA,Penny Marshall,Tom Hanks,Geena Davis,Lori Petty,Madonna,Rosie O'Donnell,Jon Lovitz
/m/extremely_loud_and_incredibly_close,2012,Extremely Loud and Incredibly Close,179,46.0,5.5,61,31836745,Stephen Daldry,Tom Hanks,Thomas Horn,Sandra Bullock,Zoe Caldwell,Dennis Hearn,Paul Klementowicz
/m/toy_story_of_terror,2013,Toy Story of Terror!,15,93.0,8.2,84,NA,Angus MacLane,Tom Hanks,Tim Allen,Joan Cusack,Carl Weathers,Timothy Dalton,Don Rickles
/m/man_with_one_red_shoe,1985,The Man with One Red Shoe,14,50.0,4.7,40,NA,Stan Dragoti,Tom Hanks,Lori Singer,Charles Durning,Carrie Fisher,Jim Belushi,Dabney Coleman
/m/pixar_story,2007,The Pixar Story,7,86.0,7.5,92,NA,Leslie Iwerks,Tim Allen,Loren Carpenter,Tom Hanks,Michael Eisner,George Lucas,Roy Edward Disney
/m/simpsons_movie,2007,The Simpsons Movie,221,88.0,7.5,77,183100000,David Silverman,Julie Kavner,Dan Castellaneta,Nancy Cartwright,Yeardley Smith,Harry Shearer,Marcia Wallace
/m/bonfire_of_the_vanities,1990,The Bonfire of the Vanities,51,16.0,3.9,26,NA,Brian DePalma,Tom Hanks,Bruce Willis,Melanie Griffith,Kim Cattrall,Saul Rubinek,Morgan Freeman
/m/ant_bully,2006,The Ant Bully,115,63.0,6.2,42,28100000,John A. Davis,Julia Roberts,Nicolas Cage,Meryl Streep,Paul Giamatti,Zach Tyler,Regina King
/m/1001526-bachelor_party,1984,Bachelor Party,25,52.0,5.4,57,NA,Neal Israel,Tom Hanks,Adrian Zmed,Tawny Kitaen,Barbara Stuart,George Grizzard,Robert Prescott
/m/evan_almighty,2007,Evan Almighty,195,23.0,4.5,52,100289690,Tom Shadyac,Steve Carell,Morgan Freeman,Lauren Graham,Wanda Sykes,Graham Phillips,Johnny Simmons
/m/saving_private_ryan,1998,Saving Private Ryan,131,92.0,8.6,95,NA,Steven Spielberg,Tom Hanks,Tom Sizemore,Matt Damon,Edward Burns,Barry Pepper,Adam Goldberg
/m/everything_is_copy,2016,Everything Is Copy,14,100.0,8.5,76,NA,"Jacob Bernstein, Nick Hooker",Tom Hanks,Reese Witherspoon,Meg Ryan,Meryl Streep,Steven Spielberg,Lena Dunham
/m/joe_versus_the_volcano,1990,Joe Versus the Volcano,29,62.0,5.4,54,NA,John Patrick Shanley,Tom Hanks,Meg Ryan,Lloyd Bridges,Robert Stack,Abe Vigoda,Dan Hedaya
/m/ladykillers,2004,The Ladykillers,188,55.0,6.1,43,NA,"Joel Coen, Ethan Coen",Tom Hanks,Irma P. Hall,Marlon Wayans,J.K. Simmons,Tzi Ma,Ryan Hurst
/m/1019641-splash,1984,Splash,39,92.0,7.0,58,NA,Ron Howard,Tom Hanks,Daryl Hannah,John Candy,Eugene Levy,Dody Goodman,Shecky Green
/m/who_killed_the_electric_car,2006,Who Killed the Electric Car?,105,89.0,7.2,84,1324335,Chris Paine,David Freeman,"Greg ""Gadget"" Abbot",Dave Barthmuss,Tom Hanks,Mel Gibson,Jim Boyd and His Men of the West
/m/cast_away,2000,Cast Away,154,90.0,7.4,83,NA,Robert Zemeckis,Tom Hanks,Helen Hunt,Nick Searcy,Lari White,Geoffrey Blake,Jenifer Lewis
/m/turner_and_hooch,1989,Turner & Hooch,28,54.0,5.3,51,NA,Roger Spottiswoode,Tom Hanks,Mare Winningham,Craig T. Nelson,Reginald VelJohnson,Scott Paulin,J.C. Quinn
/m/catch_me_if_you_can,2002,Catch Me If You Can,196,96.0,7.9,89,164400000,Steven Spielberg,Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,Nathalie Baye,Amy Adams
/m/where_the_wild_things_are,2009,Where the Wild Things Are,255,73.0,6.9,56,77222184,Spike Jonze,Max Records,Catherine Keener,Benicio Del Toro,Mark Ruffalo,Steve Mouzakis,Pepita Emmerichs
/m/free_money,1999,Free Money,6,17.0,4.3,26,NA,Yves Simoneau,Marlon Brando,Charlie Sheen,Donald Sutherland,Mira Sorvino,Thomas Haden Church,Emidio  Michetti
/m/on_the_waterfront,1954,On the Waterfront,61,98.0,9.1,95,NA,Elia Kazan,Marlon Brando,Eva Marie Saint,Karl Malden,Lee J. Cobb,Rod Steiger,Pat Henning
/m/1072156-island_of_dr_moreau,1996,The Island of Dr. Moreau,32,22.0,4.3,20,NA,John Frankenheimer,Marlon Brando,Val Kilmer,David Thewlis,Fairuza Balk,Ron Perlman,Marco Hofschneider
/m/guys_and_dolls,1955,Guys and Dolls,30,90.0,7.7,83,NA,"Joseph L. Mankiewicz, Frank L. Mankiewicz",Marlon Brando,Frank Sinatra,Jean Simmons,Vivian Blaine,Robert Keith,Stubby Kaye
/m/1013711-men,1950,The Men  (1950),10,70.0,7.0,74,NA,Fred Zinnemann,Marlon Brando,Teresa Wright,Everett Sloane,Jack Webb,Richard Erdman,Arthur Jurado
/m/10001126-brave,1997,The Brave,6,33.0,4.7,67,NA,Johnny Depp,Pepe Serna,Johnny Depp,Marlon Brando,Nicole Mancera,Marshall Bell,Cody Lightning
/m/viva_zapata,1952,Viva Zapata!,17,65.0,6.3,77,NA,Elia Kazan,Marlon Brando,Jean Peters,Anthony Quinn,Joseph Wiseman,Arnold Moss,Alan Reed Sr.
/m/christopher_columbus_the_discovery,1992,Christopher Columbus: The Discovery,29,7.0,3.2,17,NA,John Glen,Marlon Brando,Tom Selleck,Georges Corraface,Rachel Ward,Robert Davi,Catherine Zeta-Jones
/m/wild_one,1954,The Wild One,20,80.0,7.1,71,NA,Laslo Benedek,Marlon Brando,Mary Murphy,Lee Marvin,Robert Keith,Jay C. Flippen,Peggy Maley
/m/fugitive_kind,1960,The Fugitive Kind,10,60.0,6.3,64,NA,Sidney Lumet,Marlon Brando,Anna Magnani,Joanne Woodward,Maureen Stapleton,Victor Jory,R.G. Armstrong
/m/apocalypse_now_redux_2001,2001,Apocalypse Now Redux,81,93.0,7.8,90,1982631,Francis Ford Coppola,Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,Albert Hall,Sam Bottoms
/m/sayonara,1957,Sayonara,9,100.0,7.2,78,NA,Joshua Logan,Red Buttons,Miyoshi Umeki,Marlon Brando,Miiko Taka,Ricardo Montalban,Patricia Owens
/m/one_eyed_jacks,1961,One-Eyed Jacks,14,57.0,6.2,72,NA,Marlon Brando,Marlon Brando,Karl Malden,Pina Pellicer,Katy Jurado,Slim Pickens,Ben Johnson
/m/1020333-streetcar_named_desire,1951,A Street Car Named Desire,54,98.0,8.7,90,NA,Elia Kazan,Marlon Brando,Vivien Leigh,Karl Malden,Kim Hunter,Rudy Bond,Nick Dennis
/m/burn,1969,Burn!,13,85.0,6.6,81,NA,Gillo Pontecorvo,Marlon Brando,Evaristo Marquez,Sal Marquez,Renato Salvatori,Norman Hill,Tom Lyons
/m/1105374-candy,1968,Candy,5,80.0,6.6,49,NA,Christian Marquand,Ewa Aulin,Marlon Brando,Richard Burton,James Coburn,Charles Aznavour,John Huston
/m/young_lions,1958,The Young Lions,6,83.0,7.5,77,NA,Edward Dmytryk,Marlon Brando,Montgomery Clift,Dean Martin,Hope Lange,Barbara Rush,May Britt
/m/superman_returns,2006,Superman Returns,259,76.0,7.0,61,200100000,Bryan Singer,Brandon Routh,Kate Bosworth,Kevin Spacey,James Marsden,Parker Posey,Frank Langella
/m/1014482-mutiny_on_the_bounty,1962,Mutiny on the Bounty,17,71.0,6.5,73,NA,Lewis Milestone,Marlon Brando,Trevor Howard,Richard Harris,Tarita,Hugh Griffith,Richard Haydn
/m/last_tango_in_paris,1972,Last Tango in Paris (Ultimo tango a Parigi),33,79.0,7.9,76,NA,Bernardo Bertolucci,Marlon Brando,Maria Schneider,Jean-Pierre Léaud,Darling Legitimus,Massimo Girotti,Veronica Lazare
/m/sing_your_song,2012,Sing Your Song,38,95.0,7.4,78,47718,Susanne Rostock,Harry Belafonte,Tony Bennett,Diahann Carroll,Ruby Dee,Whoopi Goldberg,Coretta Scott King
/m/ugly_american,1963,The Ugly American,5,80.0,6.1,70,NA,George Englund,Marlon Brando,Eiji Okada,Sandra Church,Pat Hingle,Arthur Hill,Jocelyn Brando
/m/superman_the_movie,1978,Superman,61,93.0,8.0,86,NA,Richard Donner,Marlon Brando,Christopher Reeve,Gene Hackman,Ned Beatty,Jackie Cooper,Glenn Ford
/m/godfather,1972,The Godfather,85,99.0,9.2,98,NA,Francis Ford Coppola,Marlon Brando,Al Pacino,James Caan,Richard S. Castellano,Robert Duvall,Sterling Hayden
/m/the_night_of_the_following_day,1968,The Night of the Following Day,5,100.0,7.2,49,NA,Hubert Cornfield,Marlon Brando,Richard Boone,Rita Moreno,Pamela Franklin,Jess Hahn,Gerard Buhr
/m/apocalypse_now,1979,Apocalypse Now,80,98.0,8.9,94,NA,Francis Ford Coppola,Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,Sam Bottoms,Laurence Fishburne
/m/1003957-chase,1966,The Chase  (1966),5,80.0,6.5,74,NA,Arthur Penn,Marlon Brando,Jane Fonda,Robert Redford,E.G. Marshall,Angie Dickinson,Janice Rule
/m/dry_white_season,1989,A Dry White Season (Une Saison blanche et seche),31,81.0,6.9,75,NA,"Euzhan Palcy, Zakes Mokae",Donald Sutherland,Kiefer Sutherland,Marlon Brando,Winston Ntshona,Zakes Mokae,Susan Sarandon
/m/countess_from_hong_kong,1967,A Countess from Hong Kong,5,60.0,5.1,43,NA,Charles Chaplin,Marlon Brando,Sophia Loren,Sydney Chaplin,Margaret Rutherford,Tippi Hedren,Patrick Cargill
/m/10009001-the_freshman,1990,The Freshman,45,93.0,7.5,61,NA,Andrew Bergman,Marlon Brando,Matthew Broderick,Bruno Kirby,Penelope Ann Miller,Frank Whaley,Jon Polito
/m/reflections_in_a_golden_eye,1967,Reflections in a Golden Eye  (1967),14,57.0,5.8,58,NA,John Huston,Marlon Brando,Elizabeth Taylor,Brian Keith,Julie Harris,Zorro David,Robert Forster
/m/formula,1980,The Formula,10,30.0,4.7,19,NA,John G. Avildsen,George C. Scott,Marlon Brando,Marthe Keller,John Gielgud,G.D. Spradlin,Beatrice Straight
/m/hearts_of_darkness_a_filmmakers_apocalypse,1991,Hearts of Darkness: A Filmmaker's Apocalypse,25,100.0,8.6,95,NA,"Fax Bahr, George Hickenlooper, Eleanor Coppola, Francis Ford Coppola",Samuel Bottoms,Marlon Brando,Francis Ford Coppola,Eleanor Coppola,John Milius,George Lucas
/m/1011328-julius_caesar,1953,Julius Caesar,20,95.0,7.8,81,NA,Joseph L. Mankiewicz,Marlon Brando,James Mason,John Gielgud,Louis Calhern,Edmond O'Brien,Greer Garson
/m/superman_ii,1981,Superman II,45,89.0,7.5,75,NA,"Richard Lester, Richard Donner",Christopher Reeve,Gene Hackman,Margot Kidder,Ned Beatty,Jackie Cooper,Marlon Brando
/m/don-juan-demarco,1994,Don Juan DeMarco,23,74.0,6.0,68,NA,Jeremy Leven,Marlon Brando,Johnny Depp,Faye Dunaway,Geraldine Pailhas,Bob Dishy,Rachel Ticotin
/m/virunga,2014,Virunga,15,100.0,9.0,92,NA,Orlando Von Einsiedel,NA,NA,NA,NA,NA,NA
/m/william_shakespeares_romeo_and_juliet,1996,Romeo + Juliet,60,72.0,6.5,77,NA,Baz Luhrmann,Leonardo DiCaprio,Claire Danes,Brian Dennehy,John Leguizamo,Pete Postlethwaite,Paul Sorvino
/m/1084868-celebrity,1998,Celebrity,39,41.0,5.5,43,NA,Woody Allen,Leonardo DiCaprio,Kenneth Branagh,Hank Azaria,Judy Davis,Melanie Griffith,Famke Janssen
/m/out_of_the_furnace,2013,Out of the Furnace,184,53.0,6.0,52,8314341,Scott Cooper,Christian Bale,Woody Harrelson,Casey Affleck,Zoe Saldana,Sam Shepard,Forest Whitaker
/m/whats_eating_gilbert_grape,1993,What's Eating Gilbert Grape?,45,89.0,7.3,89,NA,Lasse Hallstrom,Johnny Depp,Leonardo DiCaprio,Juliette Lewis,Mary Steenburgen,Darlene Cates,Laura Harrington
/m/girl_with_the_red_riding_hood,2011,Red Riding Hood,196,10.0,3.7,39,37200000,Catherine Hardwicke,Amanda Seyfried,Gary Oldman,Billy Burke,Shiloh Fernandez,Max Irons,Virginia Madsen
/m/10009225-body_of_lies,2008,Body of Lies,203,55.0,5.8,62,39380442,Ridley Scott,Leonardo DiCaprio,Russell Crowe,Mark Strong (II),Golshifteh Farahani,Oscar Isaac,Ali Suliman
/m/1082400-man_in_the_iron_mask,1998,The Man in the Iron Mask,36,33.0,5.4,55,NA,Randall Wallace,Leonardo DiCaprio,Jeremy Irons,John Malkovich,Gérard Depardieu,Gabriel Byrne,Anne Parillaud
/m/django_unchained_2012,2012,Django Unchained,255,87.0,8.0,91,162804648,Quentin Tarantino,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Samuel L. Jackson,Walton Goggins,Kerry Washington
/m/before_the_flood_2016,2016,Before the Flood,28,71.0,7.1,76,NA,Fisher Stevens,Leonardo DiCaprio,Barack Obama,Bill Clinton,John Kerry,Elon Musk,Pope Francis
/m/the_revenant_2015,2015,The Revenant,327,81.0,7.9,84,NA,Alejandro González Iñárritu,Leonardo DiCaprio,Tom Hardy,Domhnall Gleeson,Will Poulter,Forrest Goodluck,Paul Anderson (XVIII)
/m/blood_diamond,2006,Blood Diamond,212,62.0,6.3,90,57300000,Edward Zwick,Leonardo DiCaprio,Jennifer Connelly,Djimon Hounsou,Kagiso Kuypers,Arnold Vosloo,Antony Coleman
